commodity,timestamp,open,high,low,close
XAU/USD,2025-10-21 18:00:00,4347.2,4348.06,4335.5,4336.54
XAU/USD,2025-10-21 18:15:00,4336.55,4337.96,4328.52,4331.14
XAU/USD,2025-10-21 18:30:00,4331.14,4331.14,4310.9,4311.81
XAU/USD,2025-10-21 18:45:00,4302.6,4309.76,4299.1,4299.65
XAU/USD,2025-10-21 19:00:00,4299.66,4301.83,4252.77,4253.77
XAU/USD,2025-10-21 19:15:00,4254.64,4275.0,4252.81,4266.86
XAU/USD,2025-10-21 19:30:00,4266.44,4276.56,4263.44,4274.03
XAU/USD,2025-10-21 19:45:00,4274.02,4276.57,4262.4,4274.73
XAU/USD,2025-10-21 20:00:00,4274.24,4278.29,4254.6,4258.03
XAU/USD,2025-10-21 20:15:00,4257.73,4271.25,4257.51,4270.15
XAU/USD,2025-10-21 20:30:00,4270.15,4275.81,4265.99,4269.16
XAU/USD,2025-10-21 20:45:00,4269.16,4272.24,4264.42,4265.59
XAU/USD,2025-10-21 21:00:00,4265.6,4266.72,4256.52,4259.47
XAU/USD,2025-10-21 21:15:00,4259.47,4268.11,4250.37,4266.04
XAU/USD,2025-10-21 21:30:00,4266.04,4266.56,4257.15,4262.0
XAU/USD,2025-10-21 21:45:00,4261.99,4262.3,4255.81,4256.49
XAU/USD,2025-10-21 22:00:00,4256.66,4271.77,4255.61,4270.35
XAU/USD,2025-10-21 22:15:00,4270.35,4274.27,4261.31,4271.71
XAU/USD,2025-10-21 22:30:00,4271.72,4271.74,4259.83,4259.83
XAU/USD,2025-10-21 22:45:00,4259.84,4265.89,4251.51,4257.24
XAU/USD,2025-10-21 23:00:00,4257.8,4261.99,4226.55,4231.49
XAU/USD,2025-10-21 23:15:00,4231.69,4240.56,4220.0,4235.39
XAU/USD,2025-10-21 23:30:00,4235.38,4236.0,4222.84,4225.25
XAU/USD,2025-10-21 23:45:00,4225.25,4228.39,4210.18,4216.39
XAU/USD,2025-10-22 00:00:00,4215.86,4215.86,4190.0,4203.95
XAU/USD,2025-10-22 00:15:00,4203.96,4216.53,4200.97,4205.58
XAU/USD,2025-10-22 00:30:00,4205.58,4230.77,4198.27,4209.67
XAU/USD,2025-10-22 00:45:00,4209.39,4212.82,4173.47,4179.79
XAU/USD,2025-10-22 01:00:00,4179.78,4192.43,4165.56982,4186.95
XAU/USD,2025-10-22 01:15:00,4187.0,4187.42,4128.95,4141.21
XAU/USD,2025-10-22 01:30:00,4141.45,4145.61,4109.67,4114.93
XAU/USD,2025-10-22 01:45:00,4114.92,4148.07,4101.0,4146.69
XAU/USD,2025-10-22 02:00:00,4146.24,4158.03,4133.56,4149.02
XAU/USD,2025-10-22 02:15:00,4149.01,4150.83,4127.47,4128.96
XAU/USD,2025-10-22 02:30:00,4128.96,4147.38,4123.55,4147.16
XAU/USD,2025-10-22 02:45:00,4147.16,4150.22,4136.99,4139.2
XAU/USD,2025-10-22 03:00:00,4139.4,4145.93,4131.01,4137.61
XAU/USD,2025-10-22 03:15:00,4137.61,4137.61,4094.72,4120.36
XAU/USD,2025-10-22 03:30:00,4120.35,4121.99,4105.15,4113.21
XAU/USD,2025-10-22 03:45:00,4113.21,4125.47,4109.52,4112.42
XAU/USD,2025-10-22 04:00:00,4112.42,4118.0,4106.06,4117.66
XAU/USD,2025-10-22 04:15:00,4117.66,4122.77,4097.78,4099.27
XAU/USD,2025-10-22 04:30:00,4099.01,4122.22,4098.21,4120.08
XAU/USD,2025-10-22 04:45:00,4119.92,4122.14,4112.68,4113.05
XAU/USD,2025-10-22 05:00:00,4113.04,4127.08,4112.63,4119.9
XAU/USD,2025-10-22 05:15:00,4119.9,4121.9,4115.02,4119.74
XAU/USD,2025-10-22 05:30:00,4119.65,4131.51,4118.07,4118.07
XAU/USD,2025-10-22 05:45:00,4118.08,4120.13,4110.0,4119.5
XAU/USD,2025-10-22 06:00:00,4119.5,4128.42,4115.27,4117.48
XAU/USD,2025-10-22 06:15:00,4117.49,4117.49,4107.4,4110.93
XAU/USD,2025-10-22 06:30:00,4110.79,4118.88,4108.61,4117.84
XAU/USD,2025-10-22 06:45:00,4117.85,4118.58,4107.77,4114.57
XAU/USD,2025-10-22 07:00:00,4114.09,4125.78,4112.33,4124.98
XAU/USD,2025-10-22 07:15:00,4124.97,4130.0,4121.16,4127.23
XAU/USD,2025-10-22 07:30:00,4127.22,4137.1,4126.05,4135.29
XAU/USD,2025-10-22 07:45:00,4135.16,4136.58,4130.32,4130.33
XAU/USD,2025-10-22 08:00:00,4130.33,4135.68,4130.33,4132.17
XAU/USD,2025-10-22 08:15:00,4132.17,4137.25,4126.32,4135.28
XAU/USD,2025-10-22 08:30:00,4135.28,4138.42,4129.89,4130.44
XAU/USD,2025-10-22 08:45:00,4130.45,4138.42,4129.59,4138.42
XAU/USD,2025-10-22 09:00:00,4138.42,4141.09,4123.48,4126.75
XAU/USD,2025-10-22 09:15:00,4126.76,4134.99,4126.05,4134.1
XAU/USD,2025-10-22 09:30:00,4134.09,4134.09,4123.17,4125.91
XAU/USD,2025-10-22 09:45:00,4125.92,4133.47,4122.75,4125.0
XAU/USD,2025-10-22 10:00:00,4125.0,4133.0,4123.36,4123.36
XAU/USD,2025-10-22 10:15:00,4123.36,4132.39,4120.77,4129.64
XAU/USD,2025-10-22 10:30:00,4129.67,4132.37,4127.44,4127.63
XAU/USD,2025-10-22 10:45:00,4127.62,4127.62,4095.34,4098.31
XAU/USD,2025-10-22 11:00:00,4098.82,4098.82,4020.0,4047.34
XAU/USD,2025-10-22 11:15:00,4047.35,4066.12,4039.96,4059.44
XAU/USD,2025-10-22 17:30:00,4145.75,4165.0,4142.0,4164.28
XAU/USD,2025-10-22 17:45:00,4164.29,4167.79,4158.84,4164.15
XAU/USD,2025-10-22 18:00:00,4164.15,4164.15,4140.11,4144.95
XAU/USD,2025-10-22 18:15:00,4145.25,4151.91,4145.25,4150.12
XAU/USD,2025-10-22 18:30:00,4150.05,4150.76,4145.01,4146.81
XAU/USD,2025-10-22 18:45:00,4146.67,4155.0,4138.01,4138.01
XAU/USD,2025-10-22 19:00:00,4138.02,4140.71,4092.22,4096.19
XAU/USD,2025-10-22 19:15:00,4095.67,4120.55,4064.79,4109.05
XAU/USD,2025-10-22 19:30:00,4109.52,4117.08,4092.45,4097.21
XAU/USD,2025-10-22 19:45:00,4097.2,4103.91,4078.5,4078.5
XAU/USD,2025-10-22 20:00:00,4078.51,4109.79,4078.51,4084.89
XAU/USD,2025-10-22 20:15:00,4084.52,4089.14,4073.88,4081.08
XAU/USD,2025-10-22 20:30:00,4081.08,4089.98,4069.59,4070.3
XAU/USD,2025-10-22 20:45:00,4070.07,4077.99,4068.78,4076.73
XAU/USD,2025-10-22 21:00:00,4076.72,4085.32,4067.26,4080.85
XAU/USD,2025-10-22 21:15:00,4080.86,4089.97,4069.06,4089.29
XAU/USD,2025-10-22 21:30:00,4089.38,4097.65,4052.39,4062.83
XAU/USD,2025-10-22 21:45:00,4062.84,4068.5,4038.0,4049.52
XAU/USD,2025-10-22 22:00:00,4049.91,4055.22,4026.49,4045.68
XAU/USD,2025-10-22 22:15:00,4045.67,4056.72,4031.79,4032.49
XAU/USD,2025-10-22 22:30:00,4032.5,4041.33,4025.0,4032.1
XAU/USD,2025-10-22 22:45:00,4032.21,4042.96,4023.0,4041.49
XAU/USD,2025-10-22 23:00:00,4041.5,4062.88,4040.16,4049.26
XAU/USD,2025-10-22 23:15:00,4049.26,4058.91,4042.55,4058.4
XAU/USD,2025-10-22 23:30:00,4058.6,4065.75,4056.79,4062.27
XAU/USD,2025-10-22 23:45:00,4062.26,4067.57,4041.73,4050.16
XAU/USD,2025-10-23 00:00:00,4050.01,4083.32,4050.01,4079.12
XAU/USD,2025-10-23 00:15:00,4079.12,4083.33,4066.49,4067.51
XAU/USD,2025-10-23 00:30:00,4067.63,4097.0,4062.8,4085.86
XAU/USD,2025-10-23 00:45:00,4085.86,4091.73,4077.56,4088.54
XAU/USD,2025-10-23 01:00:00,4088.8,4089.43,4066.87,4075.27
XAU/USD,2025-10-23 01:15:00,4075.04,4080.0,4057.65,4066.09
XAU/USD,2025-10-23 01:30:00,4065.96,4067.49,4036.0,4041.04
XAU/USD,2025-10-23 01:45:00,4041.04,4041.65,4025.7,4027.82
XAU/USD,2025-10-23 02:00:00,4028.33,4060.0,4028.32,4050.47
XAU/USD,2025-10-23 02:15:00,4050.79,4058.16,4039.24,4039.59
XAU/USD,2025-10-23 02:30:00,4039.95,4049.99,4034.7,4044.18
XAU/USD,2025-10-23 02:45:00,4044.19,4050.64,4041.57,4042.51
XAU/USD,2025-10-23 03:00:00,4042.5,4042.5,4030.38,4035.3
XAU/USD,2025-10-23 03:15:00,4035.3,4050.0,4034.97,4049.83
XAU/USD,2025-10-23 03:30:00,4049.82,4069.0,4042.01,4057.7
XAU/USD,2025-10-23 03:45:00,4057.57,4071.77,4051.89,4066.3
XAU/USD,2025-10-23 04:00:00,4066.29,4068.66,4050.61,4065.37
XAU/USD,2025-10-23 04:15:00,4065.36,4067.26,4052.57,4055.76
XAU/USD,2025-10-23 04:30:00,4055.77,4064.69,4052.46,4059.26
XAU/USD,2025-10-23 04:45:00,4059.26,4074.74,4059.26,4074.44
XAU/USD,2025-10-23 05:00:00,4074.44,4079.74,4072.0,4079.58
XAU/USD,2025-10-23 05:15:00,4079.58,4082.53,4073.87,4077.26
XAU/USD,2025-10-23 05:30:00,4077.27,4083.31,4077.27,4080.02
XAU/USD,2025-10-23 05:45:00,4080.02,4082.31,4078.55,4080.4
XAU/USD,2025-10-23 06:00:00,4080.39,4097.77,4080.21,4097.69
XAU/USD,2025-10-23 06:15:00,4097.67,4105.6,4092.71,4104.8
XAU/USD,2025-10-23 06:30:00,4104.8,4114.14,4096.13,4102.46
XAU/USD,2025-10-23 06:45:00,4102.45,4106.95,4097.53,4101.48
XAU/USD,2025-10-23 07:00:00,4101.33,4105.36,4097.96,4103.55
XAU/USD,2025-10-23 07:15:00,4103.55,4106.18,4089.3,4091.75
XAU/USD,2025-10-23 07:30:00,4092.03,4104.21,4092.03,4103.21
XAU/USD,2025-10-23 07:45:00,4103.2,4104.1,4098.76,4101.14
XAU/USD,2025-10-23 08:00:00,4101.26,4107.17,4094.18,4101.13
XAU/USD,2025-10-23 08:15:00,4101.13,4109.17,4099.21,4107.31
XAU/USD,2025-10-23 08:30:00,4107.32,4111.26,4099.26,4099.27
XAU/USD,2025-10-23 08:45:00,4099.26,4103.86,4099.26,4099.89
XAU/USD,2025-10-23 09:00:00,4099.89,4113.95,4098.01,4100.64
XAU/USD,2025-10-23 09:15:00,4101.21,4112.44,4101.21,4107.79
XAU/USD,2025-10-23 09:30:00,4108.99,4108.99,4099.15,4106.12
XAU/USD,2025-10-23 09:45:00,4106.12,4109.04,4102.73,4107.05
XAU/USD,2025-10-23 10:00:00,4107.05,4110.49,4093.25,4099.21
XAU/USD,2025-10-23 10:15:00,4099.01,4099.01,4087.13,4090.03
XAU/USD,2025-10-23 10:30:00,4090.7,4098.78,4085.08,4094.21
XAU/USD,2025-10-23 10:45:00,4094.07,4097.33,4088.77,4091.78
XAU/USD,2025-10-23 11:00:00,4092.05,4101.56,4087.1,4091.74
XAU/USD,2025-10-23 11:15:00,4091.74,4092.9,4070.0,4081.49
XAU/USD,2025-10-23 11:30:00,4081.49,4087.99,4076.3,4084.2
XAU/USD,2025-10-23 11:45:00,4084.21,4087.47,4081.91,4084.6
XAU/USD,2025-10-23 12:00:00,4084.6,4088.32,4068.9,4082.58
XAU/USD,2025-10-23 12:15:00,4082.22,4097.24,4080.9,4093.65
XAU/USD,2025-10-23 12:30:00,4093.65,4095.99,4087.81,4087.81
XAU/USD,2025-10-23 12:45:00,4088.01,4092.03,4082.23,4082.23
XAU/USD,2025-10-23 13:00:00,4082.12,4087.27,4081.92,4083.77
XAU/USD,2025-10-23 13:15:00,4083.78,4092.92,4081.92,4090.93
XAU/USD,2025-10-23 13:30:00,4090.92,4092.82,4085.0,4087.1
XAU/USD,2025-10-23 13:45:00,4087.1,4092.07,4086.6,4090.83
XAU/USD,2025-10-23 14:00:00,4091.01,4095.68,4086.27,4095.68
XAU/USD,2025-10-23 14:15:00,4095.8,4109.14,4095.8,4104.11
XAU/USD,2025-10-23 14:30:00,4104.11,4104.11,4098.17,4100.0
XAU/USD,2025-10-23 14:45:00,4093.3501,4101.46,4090.6499,4098.09
XAU/USD,2025-10-23 15:00:00,4098.09,4098.09,4092.14,4096.35
XAU/USD,2025-10-23 15:15:00,4096.35,4096.92,4085.35,4089.56
XAU/USD,2025-10-23 15:30:00,4089.56,4095.51,4088.0,4093.14
XAU/USD,2025-10-23 15:45:00,4093.13,4099.67,4093.11,4096.85
XAU/USD,2025-10-23 16:00:00,4096.86,4098.31,4091.08,4093.55
XAU/USD,2025-10-23 16:15:00,4093.54,4093.79,4088.2,4093.54
XAU/USD,2025-10-23 16:30:00,4093.72,4101.15,4093.16,4100.53
XAU/USD,2025-10-23 16:45:00,4100.53,4112.6,4100.53,4112.53
XAU/USD,2025-10-23 17:00:00,4112.12,4134.91,4111.98,4129.01
XAU/USD,2025-10-23 17:15:00,4129.0,4131.6,4124.59,4124.59
XAU/USD,2025-10-23 17:30:00,4123.3,4125.81,4110.14,4119.9
XAU/USD,2025-10-23 17:45:00,4119.9,4122.15,4107.94,4109.94
XAU/USD,2025-10-23 18:00:00,4109.95,4124.77,4109.37,4114.46
XAU/USD,2025-10-23 18:15:00,4114.46,4119.97,4114.23,4116.8
XAU/USD,2025-10-23 18:30:00,4116.38,4116.38,4058.2,4079.3
XAU/USD,2025-10-23 18:45:00,4079.3,4099.54,4057.14,4089.63
XAU/USD,2025-10-23 19:00:00,4089.64,4111.99,4089.64,4108.7
XAU/USD,2025-10-23 19:15:00,4108.71,4116.25,4108.71,4113.99
XAU/USD,2025-10-23 19:30:00,4113.99,4115.04,4108.06,4110.24
XAU/USD,2025-10-23 19:45:00,4110.24,4118.16,4108.62,4118.15
XAU/USD,2025-10-23 20:00:00,4118.15,4120.77,4112.56,4118.37
XAU/USD,2025-10-23 20:15:00,4118.38,4123.99,4118.38,4123.79
XAU/USD,2025-10-23 20:30:00,4123.78,4126.75,4113.64,4115.8
XAU/USD,2025-10-23 20:45:00,4115.8,4126.89,4113.42,4126.47
XAU/USD,2025-10-23 21:00:00,4126.46,4126.69,4118.1,4124.29
XAU/USD,2025-10-23 21:15:00,4124.28,4124.29,4112.31,4113.42
XAU/USD,2025-10-23 21:30:00,4113.35,4120.61,4105.88,4113.14
XAU/USD,2025-10-23 21:45:00,4113.14,4114.36,4103.75,4110.21
XAU/USD,2025-10-23 22:00:00,4110.22,4122.66,4109.58,4118.77
XAU/USD,2025-10-23 22:15:00,4119.12,4119.91,4115.41,4117.6
XAU/USD,2025-10-23 22:30:00,4117.61,4120.86,4114.99,4117.56
XAU/USD,2025-10-23 22:45:00,4117.56,4121.39,4113.48,4115.49
XAU/USD,2025-10-23 23:00:00,4115.18,4120.43,4108.78,4109.2
XAU/USD,2025-10-23 23:15:00,4109.21,4115.01,4106.12,4113.37
XAU/USD,2025-10-23 23:30:00,4113.37,4132.32,4113.37,4121.7
XAU/USD,2025-10-23 23:45:00,4121.71,4131.79,4121.71,4130.79
XAU/USD,2025-10-24 00:00:00,4130.79,4139.12,4128.99,4138.37
XAU/USD,2025-10-24 00:15:00,4138.36,4153.55,4133.97,4149.87
XAU/USD,2025-10-24 00:30:00,4149.47,4150.28,4135.36,4150.28
XAU/USD,2025-10-24 00:45:00,4150.45,4151.99,4141.01,4146.58
XAU/USD,2025-10-24 01:00:00,4147.0,4157.46,4143.82,4145.1
XAU/USD,2025-10-24 01:15:00,4145.04,4150.1,4137.56,4149.34
XAU/USD,2025-10-24 01:30:00,4149.34,4149.63,4142.99,4147.05
XAU/USD,2025-10-24 01:45:00,4147.05,4153.34,4143.01,4149.95
XAU/USD,2025-10-24 02:00:00,4150.0,4153.29,4144.45,4145.94
XAU/USD,2025-10-24 02:15:00,4145.95,4150.79,4138.8,4145.8
XAU/USD,2025-10-24 02:30:00,4145.8,4147.99,4139.39,4142.87
XAU/USD,2025-10-24 02:45:00,4142.86,4146.09,4137.14,4141.4
XAU/USD,2025-10-24 03:00:00,4141.39,4149.06,4140.83,4143.59
XAU/USD,2025-10-24 03:15:00,4143.58,4143.58,4133.01,4140.13
XAU/USD,2025-10-24 03:30:00,4140.13,4143.2,4127.5,4128.05
XAU/USD,2025-10-24 03:45:00,4128.05,4133.91,4126.1,4131.43
XAU/USD,2025-10-24 04:00:00,4131.42,4137.43,4127.99,4137.18
XAU/USD,2025-10-24 04:15:00,4137.18,4137.52,4125.42,4129.35
XAU/USD,2025-10-24 04:30:00,4129.35,4138.16,4128.21,4134.71
XAU/USD,2025-10-24 04:45:00,4134.71,4138.21,4130.0,4137.12
XAU/USD,2025-10-24 05:00:00,4137.12,4140.34,4132.1,4139.85
XAU/USD,2025-10-24 05:15:00,4139.84,4144.81,4135.93,4141.51
XAU/USD,2025-10-24 05:30:00,4141.5,4141.5,4135.41,4138.81
XAU/USD,2025-10-24 05:45:00,4138.81,4139.18,4130.98,4135.06
XAU/USD,2025-10-24 06:00:00,4135.07,4136.35,4132.54,4133.93
XAU/USD,2025-10-24 06:15:00,4133.92,4133.93,4125.35,4128.62
XAU/USD,2025-10-24 06:30:00,4128.62,4128.62,4117.43,4120.54
XAU/USD,2025-10-24 06:45:00,4120.55,4121.82,4116.07,4117.0
XAU/USD,2025-10-24 07:00:00,4117.36,4117.48,4109.53,4112.02
XAU/USD,2025-10-24 07:15:00,4112.02,4114.16,4103.93,4104.0
XAU/USD,2025-10-24 07:30:00,4104.0,4114.29,4102.0,4112.6
XAU/USD,2025-10-24 07:45:00,4112.6,4122.49,4110.85,4120.2
XAU/USD,2025-10-24 08:00:00,4120.21,4127.97,4119.71,4127.32
XAU/USD,2025-10-24 08:15:00,4127.33,4127.33,4118.67,4118.69
XAU/USD,2025-10-24 08:30:00,4118.69,4126.37,4118.66,4123.03
XAU/USD,2025-10-24 08:45:00,4123.03,4124.5,4118.15,4124.5
XAU/USD,2025-10-24 09:00:00,4124.5,4126.64,4113.72,4123.07
XAU/USD,2025-10-24 09:15:00,4123.06,4123.06,4113.08,4116.57
XAU/USD,2025-10-24 09:30:00,4117.01,4118.77,4109.16,4109.16
XAU/USD,2025-10-24 09:45:00,4109.01,4115.27,4109.01,4111.73
XAU/USD,2025-10-24 10:00:00,4111.73,4116.15,4111.04,4112.52
XAU/USD,2025-10-24 10:15:00,4112.51,4112.51,4108.16,4108.17
XAU/USD,2025-10-24 10:30:00,4108.16,4114.27,4103.64,4114.27
XAU/USD,2025-10-24 10:45:00,4114.27,4119.93,4112.08,4117.46
XAU/USD,2025-10-24 11:00:00,4117.92,4130.21,4114.84,4129.53
XAU/USD,2025-10-24 11:15:00,4126.46,4130.22,4123.86,4130.22
XAU/USD,2025-10-24 11:30:00,4130.21,4130.67,4124.19,4124.56
XAU/USD,2025-10-24 11:45:00,4124.55,4130.04,4124.55,4129.25
XAU/USD,2025-10-24 12:00:00,4129.26,4138.77,4125.63,4138.77
XAU/USD,2025-10-24 12:15:00,4138.76,4139.52,4128.14,4133.4
XAU/USD,2025-10-24 12:30:00,4133.64,4133.65,4121.4,4123.34
XAU/USD,2025-10-24 12:45:00,4123.35,4125.26,4113.05,4118.6
XAU/USD,2025-10-24 13:00:00,4118.6,4118.6,4113.26,4114.72
XAU/USD,2025-10-24 13:15:00,4114.94,4117.15,4111.63,4112.53
XAU/USD,2025-10-24 13:30:00,4112.53,4117.79,4112.51,4115.23
XAU/USD,2025-10-24 13:45:00,4115.23,4118.11,4111.7,4111.7
XAU/USD,2025-10-24 14:00:00,4111.69,4118.33,4109.74,4118.1
XAU/USD,2025-10-24 14:15:00,4118.1,4119.71,4114.34,4118.84
XAU/USD,2025-10-24 14:30:00,4118.83,4119.32,4115.86,4117.56
XAU/USD,2025-10-24 14:45:00,4117.71,4125.01,4117.71,4125.0
XAU/USD,2025-10-24 15:00:00,4125.0,4125.01,4117.72,4118.9
XAU/USD,2025-10-24 15:15:00,4118.9,4118.91,4108.52,4109.21
XAU/USD,2025-10-24 15:30:00,4109.21,4110.54,4100.0,4104.99
XAU/USD,2025-10-24 15:45:00,4104.99,4110.73,4102.42,4108.73
XAU/USD,2025-10-24 16:00:00,4108.74,4114.73,4108.73,4111.26
XAU/USD,2025-10-24 16:15:00,4111.25,4115.2,4108.74,4111.22
XAU/USD,2025-10-24 16:30:00,4111.28,4111.72,4104.24,4106.75
XAU/USD,2025-10-24 16:45:00,4106.88,4111.3,4102.99,4103.48
XAU/USD,2025-10-24 17:00:00,4103.75,4104.12,4081.05,4081.95
XAU/USD,2025-10-24 17:15:00,4081.95,4091.18,4081.95,4090.46
XAU/USD,2025-10-24 17:30:00,4090.46,4095.69,4084.7,4092.52
XAU/USD,2025-10-24 17:45:00,4092.52,4097.13,4090.9,4091.07
XAU/USD,2025-10-24 18:00:00,4091.07,4093.35,4088.86,4092.37
XAU/USD,2025-10-24 18:15:00,4092.36,4092.37,4084.7,4086.02
XAU/USD,2025-10-24 18:30:00,4086.02,4087.62,4080.21,4083.96
XAU/USD,2025-10-24 18:45:00,4083.97,4084.4,4067.75,4071.99
XAU/USD,2025-10-24 19:00:00,4072.0,4074.77,4047.16,4050.59
XAU/USD,2025-10-24 19:15:00,4050.59,4056.43,4046.17,4054.53
XAU/USD,2025-10-24 19:30:00,4054.52,4064.27,4051.58,4058.85
XAU/USD,2025-10-24 19:45:00,4058.85,4069.22,4058.85,4065.39
XAU/USD,2025-10-24 20:00:00,4065.39,4071.53,4062.37,4070.61
XAU/USD,2025-10-24 20:15:00,4070.62,4071.99,4067.98,4069.11
XAU/USD,2025-10-24 20:30:00,4069.12,4071.72,4065.11,4068.24
XAU/USD,2025-10-24 20:45:00,4068.25,4071.23,4055.0,4059.83
XAU/USD,2025-10-24 21:00:00,4059.83,4068.95,4058.73,4066.18
XAU/USD,2025-10-24 21:15:00,4066.19,4067.45,4058.18,4058.99
XAU/USD,2025-10-24 21:30:00,4058.98,4061.67,4055.0,4058.74
XAU/USD,2025-10-24 21:45:00,4058.39,4059.12,4053.18,4053.76
XAU/USD,2025-10-24 22:00:00,4053.75,4066.4,4045.25,4060.05
XAU/USD,2025-10-24 22:15:00,4060.05,4062.35,4056.0,4059.2
XAU/USD,2025-10-24 22:30:00,4059.19,4061.35,4057.02,4059.22
XAU/USD,2025-10-24 22:45:00,4059.23,4066.49,4059.22,4061.53
XAU/USD,2025-10-24 23:00:00,4061.53,4065.22,4061.0,4061.01
XAU/USD,2025-10-24 23:15:00,4061.01,4064.99,4059.58,4061.93
XAU/USD,2025-10-24 23:30:00,4061.92,4089.62,4061.69,4081.89
XAU/USD,2025-10-24 23:45:00,4081.9,4082.78,4073.9,4080.2
XAU/USD,2025-10-25 00:00:00,4080.28,4089.38,4078.0,4085.57
XAU/USD,2025-10-25 00:15:00,4105.04,4120.07,4103.21,4107.76
XAU/USD,2025-10-25 00:30:00,4107.76,4113.22,4104.55,4112.81
