symbol,timestamp,open,high,low,close,volume
EWU,2025-10-10 15:30:00,41.7297,41.74,41.685,41.74,55391.0
EWU,2025-10-10 15:45:00,41.75,41.8,41.72,41.74,413882.0
EWU,2025-10-10 16:00:00,41.73,42.445,41.63,42.445,185908.0
EWU,2025-10-10 16:15:00,41.73,41.73,41.73,41.73,111546.0
EWU,2025-10-10 16:30:00,41.73,41.73,41.73,41.73,2.0
EWU,2025-10-10 17:15:00,41.7,41.7,41.7,41.7,3.0
EWU,2025-10-10 18:15:00,41.51,41.51,41.51,41.51,221.0
EWU,2025-10-10 18:30:00,41.73,41.73,41.73,41.73,60304.0
EWU,2025-10-10 18:45:00,42.34,42.34,42.34,42.34,1.0
EWU,2025-10-10 20:00:00,41.73,41.73,41.73,41.73,60304.0
EWU,2025-10-13 04:00:00,41.84,41.84,41.84,41.84,10.0
EWU,2025-10-13 08:15:00,41.87,41.87,41.87,41.87,2.0
EWU,2025-10-13 08:45:00,41.82,41.82,41.82,41.82,1.0
EWU,2025-10-13 09:00:00,41.87,41.87,41.87,41.87,1.0
EWU,2025-10-13 09:15:00,41.79,41.79,41.79,41.79,2.0
EWU,2025-10-13 09:30:00,41.85,41.88,41.815,41.85,195753.0
EWU,2025-10-13 09:45:00,41.85,41.94,41.825,41.94,98296.0
EWU,2025-10-13 10:00:00,41.94,41.98,41.905,41.9076,80602.0
EWU,2025-10-13 10:15:00,41.9,41.93,41.87,41.87,30624.0
EWU,2025-10-13 10:30:00,41.87,41.965,41.87,41.965,47477.0
EWU,2025-10-13 10:45:00,41.9686,41.97,41.905,41.9356,132584.0
EWU,2025-10-13 11:00:00,41.935,41.96,41.895,41.9501,169123.0
EWU,2025-10-13 11:15:00,41.95,41.9957,41.95,41.96,121822.0
EWU,2025-10-13 11:30:00,41.965,41.985,41.96,41.9799,715006.0
EWU,2025-10-13 11:45:00,41.98,41.995,41.9501,41.955,145060.0
EWU,2025-10-13 12:00:00,41.96,41.9999,41.9523,41.995,52891.0
EWU,2025-10-13 12:15:00,42.0,42.0072,41.96,41.99,118517.0
EWU,2025-10-13 12:30:00,41.99,42.0,41.965,41.97,51070.0
EWU,2025-10-13 12:45:00,41.97,42.01,41.97,42.005,57426.0
EWU,2025-10-13 13:00:00,42.0099,42.03,41.975,41.98,38633.0
EWU,2025-10-13 13:15:00,41.985,41.995,41.975,41.9899,50068.0
EWU,2025-10-13 13:30:00,41.9899,41.995,41.98,41.98,69752.0
EWU,2025-10-13 13:45:00,41.98,42.0,41.97,41.99,467967.0
EWU,2025-10-13 14:00:00,41.985,42.0299,41.985,42.02,108591.0
EWU,2025-10-13 14:15:00,42.0283,42.045,42.025,42.0365,115425.0
EWU,2025-10-13 14:30:00,42.035,42.05,42.0016,42.01,205881.0
EWU,2025-10-13 14:45:00,42.01,42.03,41.955,41.965,354080.0
EWU,2025-10-13 15:00:00,41.97,41.985,41.96,41.96,73248.0
EWU,2025-10-13 15:15:00,41.965,42.015,41.965,42.005,46084.0
EWU,2025-10-13 15:30:00,42.0,42.02,41.995,42.015,52090.0
EWU,2025-10-13 15:45:00,42.015,42.015,41.98,41.99,112203.0
EWU,2025-10-13 16:00:00,41.99,41.99,41.985,41.99,72497.0
EWU,2025-10-13 18:30:00,41.99,41.99,41.99,41.99,19777.0
EWU,2025-10-13 20:00:00,41.99,41.99,41.99,41.99,19777.0
QQQ,2025-10-10 11:00:00,608.47,608.54,603.43,605.4,7983569.0
QQQ,2025-10-10 11:15:00,605.37,605.8,599.1001,599.565,7195858.0
QQQ,2025-10-10 11:30:00,599.5,600.64,595.93,600.53,7846943.0
QQQ,2025-10-10 11:45:00,600.51,610.29,598.38,599.74,4304896.0
QQQ,2025-10-10 12:00:00,599.64,611.55,597.95,599.4568,2984532.0
QQQ,2025-10-10 12:15:00,599.5,600.2164,597.701,598.81,2692484.0
QQQ,2025-10-10 12:30:00,598.74,599.92,597.24,597.52,2591254.0
QQQ,2025-10-10 12:45:00,597.56,610.15,595.42,595.67,3036257.0
QQQ,2025-10-10 13:00:00,595.64,596.13,594.33,594.7875,2540373.0
QQQ,2025-10-10 13:15:00,594.83,597.18,594.64,597.045,2490852.0
QQQ,2025-10-10 13:30:00,596.94,597.89,596.55,596.8755,3079438.0
QQQ,2025-10-10 13:45:00,596.83,597.03,595.38,596.18,1661515.0
QQQ,2025-10-10 14:00:00,596.22,596.43,595.2712,596.375,1270447.0
QQQ,2025-10-10 14:15:00,596.34,597.13,595.556,595.89,1405248.0
QQQ,2025-10-10 14:30:00,595.88,596.35,594.87,594.9,1134164.0
QQQ,2025-10-10 14:45:00,594.92,595.67,593.59,593.99,2033946.0
QQQ,2025-10-10 15:00:00,594.0,595.11,593.19,593.5445,2582118.0
QQQ,2025-10-10 15:15:00,593.52,594.03,592.16,592.6065,2470178.0
QQQ,2025-10-10 15:30:00,592.64,592.96,590.59,592.73,4061538.0
QQQ,2025-10-10 15:45:00,592.72,593.24,589.05,589.485,9044594.0
QQQ,2025-10-10 16:00:00,589.47,600.2753,589.27,590.46,3360802.0
QQQ,2025-10-10 16:15:00,590.44,610.694,589.3747,590.48,2395296.0
QQQ,2025-10-10 16:30:00,590.48,590.51,589.5,589.96,581182.0
QQQ,2025-10-10 16:45:00,589.93,590.04,583.63,584.46,1698690.0
QQQ,2025-10-10 17:00:00,584.5,589.5,584.09,584.61,706978.0
QQQ,2025-10-10 17:15:00,584.61,584.7,582.76,583.0,615057.0
QQQ,2025-10-10 17:30:00,583.0,583.47,582.03,583.18,330470.0
QQQ,2025-10-10 17:45:00,583.15,583.25,582.47,583.19,225002.0
QQQ,2025-10-10 18:00:00,583.19,588.2,583.08,587.4301,427172.0
QQQ,2025-10-10 18:15:00,587.46,588.0,586.74,587.6799,158472.0
QQQ,2025-10-10 18:30:00,587.68,587.95,586.0,586.15,128193.0
QQQ,2025-10-10 18:45:00,586.15,587.62,586.07,587.52,101950.0
QQQ,2025-10-10 19:00:00,587.5291,587.82,587.5,587.63,63463.0
QQQ,2025-10-10 19:15:00,587.62,589.225,587.5,588.89,155093.0
QQQ,2025-10-10 19:30:00,588.93,589.99,588.9,589.82,117404.0
QQQ,2025-10-10 19:45:00,589.83,590.56,589.81,589.93,177260.0
QQQ,2025-10-13 04:00:00,602.28,602.28,598.0,600.96,217450.0
QQQ,2025-10-13 04:15:00,600.99,601.34,600.32,600.32,151367.0
QQQ,2025-10-13 04:30:00,600.38,600.95,600.04,600.05,143926.0
QQQ,2025-10-13 04:45:00,600.06,600.94,600.02,600.81,145626.0
QQQ,2025-10-13 05:00:00,600.8,600.95,600.29,600.53,178567.0
QQQ,2025-10-13 05:15:00,600.52,600.94,600.4,600.44,118073.0
QQQ,2025-10-13 05:30:00,600.44,600.51,600.04,600.13,107103.0
QQQ,2025-10-13 05:45:00,600.14,600.47,599.9,600.15,128944.0
QQQ,2025-10-13 06:00:00,600.13,600.57,599.98,600.43,151809.0
QQQ,2025-10-13 06:15:00,600.42,600.47,599.68,600.44,194711.0
QQQ,2025-10-13 06:30:00,600.42,600.87,599.95,600.04,162075.0
QQQ,2025-10-13 06:45:00,600.02,600.36,599.7,600.24,168501.0
QQQ,2025-10-13 07:00:00,600.24,600.63,597.42,598.63,697544.0
QQQ,2025-10-13 07:15:00,598.57,599.08,597.99,598.15,208165.0
QQQ,2025-10-13 07:30:00,598.17,599.01,597.46,598.89,264810.0
QQQ,2025-10-13 07:45:00,598.87,599.39,598.57,598.99,267251.0
QQQ,2025-10-13 08:00:00,594.82,602.47,594.82,599.37,839719.0
QQQ,2025-10-13 08:15:00,599.36,599.75,589.5,599.4,390621.0
QQQ,2025-10-13 08:30:00,599.39,611.52,599.34,599.58,326530.0
QQQ,2025-10-13 08:45:00,599.58,599.769,589.5,598.7602,605483.0
QQQ,2025-10-13 09:00:00,598.74,601.22,598.73,600.28,1192577.0
QQQ,2025-10-13 09:15:00,600.3,600.82,599.62,599.7,694178.0
QQQ,2025-10-13 09:30:00,599.68,600.11,597.23,599.35,7063662.0
QQQ,2025-10-13 09:45:00,599.31,601.25,598.31,601.16,3799218.0
QQQ,2025-10-13 10:00:00,601.14,601.74,600.6215,601.0601,3444262.0
QQQ,2025-10-13 10:15:00,601.05,601.54,598.74,599.63,2843609.0
QQQ,2025-10-13 10:30:00,599.65,601.16,598.95,599.83,2417291.0
QQQ,2025-10-13 10:45:00,599.83,600.8,597.6842,598.0397,2563363.0
QQQ,2025-10-13 11:00:00,598.06,599.91,597.74,599.72,2425577.0
QQQ,2025-10-13 11:15:00,599.72,601.09,599.72,600.8956,1833320.0
QQQ,2025-10-13 11:30:00,600.9,601.39,600.3,600.35,1419750.0
QQQ,2025-10-13 11:45:00,600.38,601.47,600.33,601.255,1238511.0
QQQ,2025-10-13 12:00:00,601.29,601.58,600.93,601.49,1343509.0
QQQ,2025-10-13 12:15:00,601.5,602.24,600.71,601.66,1949881.0
QQQ,2025-10-13 12:30:00,601.67,602.12,601.15,601.47,1451154.0
QQQ,2025-10-13 12:45:00,601.48,602.77,601.18,602.58,1931606.0
QQQ,2025-10-13 13:00:00,602.6,602.83,601.6,601.8199,1583477.0
QQQ,2025-10-13 13:15:00,601.8293,602.16,601.26,601.54,1299195.0
QQQ,2025-10-13 13:30:00,601.57,601.69,601.1601,601.2751,854900.0
QQQ,2025-10-13 13:45:00,601.26,602.09,601.21,602.09,887208.0
QQQ,2025-10-13 14:00:00,602.08,602.34,601.95,602.06,936575.0
QQQ,2025-10-13 14:15:00,602.09,602.73,602.08,602.66,789442.0
QQQ,2025-10-13 14:30:00,602.67,602.95,601.58,601.96,1214474.0
QQQ,2025-10-13 14:45:00,601.97,602.0899,601.21,601.47,1014547.0
QQQ,2025-10-13 15:00:00,601.48,601.9,601.03,601.57,1366436.0
QQQ,2025-10-13 15:15:00,601.57,602.6,601.49,601.8,1250395.0
QQQ,2025-10-13 15:30:00,601.8,602.49,601.65,602.38,1356465.0
QQQ,2025-10-13 15:45:00,602.37,602.6699,601.65,602.04,5346079.0
QQQ,2025-10-13 16:00:00,602.04,602.2312,589.3652,601.87,4609939.0
QQQ,2025-10-13 16:15:00,601.87,602.25,589.3652,601.8992,292054.0
QQQ,2025-10-13 16:30:00,601.89,601.89,601.62,601.63,92174.0
QQQ,2025-10-13 16:45:00,601.649,601.72,574.4041,601.67,38879.0
QQQ,2025-10-13 17:00:00,601.78,602.01,473.03,601.82,144739.0
QQQ,2025-10-13 17:15:00,601.82,602.01,601.7,601.97,240628.0
QQQ,2025-10-13 17:30:00,601.98,601.98,601.72,601.835,3606.0
QQQ,2025-10-13 17:45:00,601.835,602.01,601.79,601.89,106123.0
QQQ,2025-10-13 18:00:00,601.85,602.03,601.63,602.02,13389.0
QQQ,2025-10-13 18:15:00,602.05,602.19,601.48,601.48,17875.0
QQQ,2025-10-13 18:30:00,601.59,602.04,601.59,602.03,3760.0
QQQ,2025-10-13 18:45:00,602.05,602.2491,601.96,602.24,14062.0
QQQ,2025-10-13 19:00:00,602.25,602.25,601.8,601.8,15921.0
QQQ,2025-10-13 19:15:00,601.8,602.19,601.749,602.01,24965.0
QQQ,2025-10-13 19:30:00,602.005,602.04,601.54,601.65,15529.0
QQQ,2025-10-13 19:45:00,601.585,601.85,601.53,601.81,13219.0
SPY,2025-10-10 11:30:00,662.44,663.15,659.47,663.06,12055582.0
SPY,2025-10-10 11:45:00,663.05,664.09,660.77,661.85,7106807.0
SPY,2025-10-10 12:00:00,661.8107,662.16,660.22,661.95,5258853.0
SPY,2025-10-10 12:15:00,661.96,662.66,660.53,661.57,4631988.0
SPY,2025-10-10 12:30:00,661.58,662.7556,660.5,660.74,3560180.0
SPY,2025-10-10 12:45:00,660.75,661.2,658.91,659.12,4176398.0
SPY,2025-10-10 13:00:00,659.11,659.58,657.74,658.14,3811748.0
SPY,2025-10-10 13:15:00,658.21,659.89,657.98,659.77,2983374.0
SPY,2025-10-10 13:30:00,659.74,660.93,659.33,659.79,3127802.0
SPY,2025-10-10 13:45:00,659.78,660.05,658.77,659.59,2546213.0
SPY,2025-10-10 14:00:00,659.63,659.71,658.64,659.52,2439941.0
SPY,2025-10-10 14:15:00,659.53,660.09,658.69,659.1,2705342.0
SPY,2025-10-10 14:30:00,659.11,659.51,657.87,657.9,4394255.0
SPY,2025-10-10 14:45:00,657.9,658.53,656.78,657.18,3230177.0
SPY,2025-10-10 15:00:00,657.18,658.26,656.3,656.57,3383371.0
SPY,2025-10-10 15:15:00,656.54,657.28,655.51,655.99,4748127.0
SPY,2025-10-10 15:30:00,656.01,656.32,654.06,656.06,7039218.0
SPY,2025-10-10 15:45:00,656.075,656.81,652.84,653.11,14651868.0
SPY,2025-10-10 16:00:00,653.11,671.2084,652.6,654.17,10927253.0
SPY,2025-10-10 16:15:00,654.17,654.19,653.002,654.175,5745135.0
SPY,2025-10-10 16:30:00,654.17,671.2084,653.02,653.6997,1179742.0
SPY,2025-10-10 16:45:00,653.69,653.77,647.76,648.97,2260554.0
SPY,2025-10-10 17:00:00,649.11,653.02,648.0,649.06,591390.0
SPY,2025-10-10 17:15:00,649.07,649.35,619.9055,648.35,296409.0
SPY,2025-10-10 17:30:00,648.39,648.45,606.8517,647.55,250026.0
SPY,2025-10-10 17:45:00,647.55,647.6,646.5,646.9,270578.0
SPY,2025-10-10 18:00:00,646.9,651.0,646.2,649.725,527936.0
SPY,2025-10-10 18:15:00,649.725,650.67,649.03,650.3001,185635.0
SPY,2025-10-10 18:30:00,653.02,653.02,647.95,648.4,2711460.0
SPY,2025-10-10 18:45:00,648.4,650.1,647.675,649.795,125857.0
SPY,2025-10-10 19:00:00,649.795,653.02,649.49,650.11,52701.0
SPY,2025-10-10 19:15:00,650.13,651.39,649.83,651.3022,92623.0
SPY,2025-10-10 19:30:00,651.3,652.84,651.3,652.7,92566.0
SPY,2025-10-10 19:45:00,652.7,653.3,652.12,652.14,143984.0
SPY,2025-10-10 20:00:00,653.02,653.02,653.02,653.02,2541884.0
SPY,2025-10-13 04:00:00,660.17,663.31,658.17,662.71,150706.0
SPY,2025-10-13 04:15:00,662.65,662.82,661.91,661.91,62246.0
SPY,2025-10-13 04:30:00,662.02,662.5,661.58,661.58,28681.0
SPY,2025-10-13 04:45:00,661.62,662.45,661.57,662.3,21511.0
SPY,2025-10-13 05:00:00,662.28,662.46,661.81,662.03,15231.0
SPY,2025-10-13 05:15:00,661.99,662.4,661.91,661.98,13921.0
SPY,2025-10-13 05:30:00,661.99,662.06,661.6,661.71,21847.0
SPY,2025-10-13 05:45:00,661.72,662.01,661.58,661.65,12268.0
SPY,2025-10-13 06:00:00,661.67,662.0,661.55,661.85,18104.0
SPY,2025-10-13 06:15:00,661.85,661.85,661.2,661.8,32960.0
SPY,2025-10-13 06:30:00,661.75,662.22,661.28,661.41,31316.0
SPY,2025-10-13 06:45:00,661.37,661.75,661.04,661.68,65952.0
SPY,2025-10-13 07:00:00,661.65,662.18,658.9,660.14,361204.0
SPY,2025-10-13 07:15:00,660.09,660.49,659.74,659.9,199717.0
SPY,2025-10-13 07:30:00,659.93,660.55,659.24,660.44,218889.0
SPY,2025-10-13 07:45:00,660.44,660.77,660.01,660.26,131812.0
SPY,2025-10-13 08:00:00,660.25,663.97,658.9285,660.51,384386.0
SPY,2025-10-13 08:15:00,660.5,660.78,653.02,660.4487,150441.0
SPY,2025-10-13 08:30:00,660.42,661.12,660.36,660.94,182161.0
SPY,2025-10-13 08:45:00,660.94,661.25,653.02,660.53,163680.0
SPY,2025-10-13 09:00:00,660.5492,661.7,660.5195,661.4159,448578.0
SPY,2025-10-13 09:15:00,661.42,661.75,660.55,660.65,387716.0
SPY,2025-10-13 09:30:00,660.65,661.67,659.8,661.09,8279232.0
SPY,2025-10-13 09:45:00,661.08,663.0,660.34,662.8788,4989147.0
SPY,2025-10-13 10:00:00,662.87,663.23,661.92,662.2,4571799.0
SPY,2025-10-13 10:15:00,662.2,662.78,660.111,660.85,3480287.0
SPY,2025-10-13 10:30:00,660.88,662.48,660.16,661.52,2659983.0
SPY,2025-10-13 10:45:00,661.49,661.88,659.95,660.215,2438289.0
SPY,2025-10-13 11:00:00,660.21,661.62,659.7679,661.45,2474459.0
SPY,2025-10-13 11:15:00,661.44,662.85,661.42,662.72,2471470.0
SPY,2025-10-13 11:30:00,662.72,663.175,662.2387,662.3,2015626.0
SPY,2025-10-13 11:45:00,662.3,663.17,662.23,662.97,1579041.0
SPY,2025-10-13 12:00:00,662.98,663.4536,662.69,663.37,1503102.0
SPY,2025-10-13 12:15:00,663.4,665.13,662.64,663.49,3268366.0
SPY,2025-10-13 12:30:00,663.485,663.89,663.02,663.29,1124685.0
SPY,2025-10-13 12:45:00,663.29,664.37,663.05,664.24,1769522.0
SPY,2025-10-13 13:00:00,664.25,664.61,663.36,663.5,2644021.0
SPY,2025-10-13 13:15:00,663.51,663.765,662.915,663.12,1284598.0
SPY,2025-10-13 13:30:00,663.13,663.31,662.66,662.72,1084867.0
SPY,2025-10-13 13:45:00,662.71,663.27,662.37,663.26,1204882.0
SPY,2025-10-13 14:00:00,663.25,663.74,663.17,663.44,1349784.0
SPY,2025-10-13 14:15:00,663.42,664.05,663.42,663.94,1307261.0
SPY,2025-10-13 14:30:00,663.935,664.27,662.7,663.05,2055851.0
SPY,2025-10-13 14:45:00,663.05,663.08,661.82,662.08,2185052.0
SPY,2025-10-13 15:00:00,662.09,662.69,661.68,662.16,2501551.0
SPY,2025-10-13 15:15:00,662.15,663.35,662.06,662.8193,2080805.0
SPY,2025-10-13 15:30:00,662.8,663.54,662.63,663.41,2538801.0
SPY,2025-10-13 15:45:00,663.4,663.65,662.77,663.05,7017443.0
SPY,2025-10-13 16:00:00,663.06,663.22,653.0182,662.81,8049281.0
SPY,2025-10-13 16:15:00,662.81,663.04,662.6,662.75,197803.0
SPY,2025-10-13 16:30:00,662.7509,662.76,662.18,662.66,90360.0
SPY,2025-10-13 16:45:00,662.68,662.75,625.6116,662.6,35670.0
SPY,2025-10-13 17:00:00,662.79,663.04,662.54,662.72,24712.0
SPY,2025-10-13 17:15:00,662.71,663.04,662.7,662.75,179539.0
SPY,2025-10-13 17:30:00,662.725,662.75,662.68,662.695,6398.0
SPY,2025-10-13 17:45:00,662.695,663.04,662.69,662.855,46118.0
SPY,2025-10-13 18:00:00,662.74,663.11,662.65,663.08,30476.0
SPY,2025-10-13 18:15:00,663.12,663.26,662.61,662.61,17168.0
SPY,2025-10-13 18:30:00,663.04,663.09,662.64,663.045,1082137.0
SPY,2025-10-13 18:45:00,663.045,663.22,662.97,663.16,17103.0
SPY,2025-10-13 19:00:00,663.15,663.17,662.71,662.73,11743.0
SPY,2025-10-13 19:15:00,662.72,663.0588,662.61,662.94,4681.0
SPY,2025-10-13 19:30:00,662.915,662.93,662.46,662.59,9977.0
SPY,2025-10-13 19:45:00,662.5,662.77,662.41,662.77,5910.0
SPY,2025-10-13 20:00:00,663.04,663.04,662.75,662.75,1077206.0
